日期,廠名,導電度( μscm),氫離子濃度指標,水溫(℃)
20191030,官田,4566,6.85,26.72
20191030,林園,10001,7.56,34.52
20191030,芳苑,2573,7.79,29.84
20191030,南崗,5209,6.48,27.41
20191030,屏南,7233,7.25,30.69
20191030,桃園幼獅,2585,6.75,23.11
20191030,雲林科技,1459,3.63,15.55
20191030,新北,794,7.16,25.11
20191030,新竹,5082,6.91,27.08
20191030,新營,5908,6.98,29.90
20191030,嘉太,4684,7.04,28.46
20191030,彰濱鹿港,4943,7.87,27.04
20191030,彰濱線西,6201,7.88,26.34
20191030,龍德,2552,7.60,22.87
20191030,龜山,3187,6.99,33.49
20191030,臨海,7983,6.50,33.63
20191030,觀音,3270,7.15,26.23
20191031,土城,3334,6.67,25.49
20191031,大甲幼獅,9766,7.37,25.38
20191031,大武崙,1230,6.74,23.23
20191031,大社,6090,7.12,32.47
20191031,大發,9872,7.47,33.89
20191031,大園,4690,7.00,26.14
20191031,中壢,4063,6.88,28.85
20191031,內埔,2350,7.19,28.41
20191031,斗六,2743,7.33,28.42
20191031,台中,1654,7.25,26.53
20191031,台南科技,7756,7.00,28.34
20191031,平鎮,1542,7.12,28.32
20191031,民雄,4842,6.80,32.38
20191031,永安,6362,6.54,29.80
20191031,永康,2697,6.93,31.22
20191031,全興,2349,7.51,29.68
20191031,安平,1464,7.56,28.94
20191031,竹圍子,3950,7.21,29.28
20191031,官田,4724,6.88,27.12
20191031,林園,10249,7.57,34.79
20191031,芳苑,2664,7.29,30.56
20191031,南崗,4986,6.51,27.38
20191031,屏南,7401,7.14,30.75
20191031,桃園幼獅,2565,6.63,23.24
20191031,雲林科技,1521,3.57,15.57
20191031,新北,721,7.23,25.06
20191031,新竹,5095,6.93,27.28
20191031,新營,5736,7.10,27.72
20191031,嘉太,4268,6.97,28.68
20191031,彰濱鹿港,4844,7.79,27.29
20191031,彰濱線西,6339,7.83,26.67
20191031,龍德,2767,7.66,22.72
20191031,龜山,3158,6.99,33.73
20191031,臨海,7718,6.92,33.63
20191031,觀音,3249,7.16,26.23
20191101,土城,3996,6.58,25.99
20191101,大甲幼獅,10362,7.63,25.78
20191101,大武崙,1130,6.77,23.23
20191101,大社,6171,7.04,32.56
20191101,大發,10013,7.19,33.93
20191101,大園,4633,6.98,26.71
20191101,中壢,4033,6.91,29.12
20191101,內埔,2332,7.22,28.49
20191101,斗六,2658,7.37,28.69
20191101,台中,1696,7.32,27.03
20191101,台南科技,7860,7.02,28.64
20191101,平鎮,2804,7.19,28.64
20191101,民雄,4116,6.98,32.74
20191101,永安,6479,6.64,30.97
20191101,永康,2661,6.95,31.68
20191101,全興,2216,7.39,30.62
20191101,安平,1496,7.55,29.33
20191101,竹圍子,3934,7.20,29.31
20191101,官田,5085,7.02,27.71
20191101,林園,9886,7.57,34.72
20191101,芳苑,2750,7.43,31.17
20191101,南崗,4950,6.43,27.27
20191101,屏南,7471,6.86,30.76
20191101,桃園幼獅,2596,6.59,23.83
20191101,雲林科技,1658,3.57,15.80
20191101,新北,704,7.29,25.28
20191101,新竹,4938,6.96,27.34
20191101,新營,5767,7.21,27.91
20191101,嘉太,6732,6.77,30.38
20191101,彰濱鹿港,5024,7.79,27.83
20191101,彰濱線西,6206,7.86,27.14
20191101,龍德,2726,7.63,23.11
20191101,龜山,2667,7.02,32.58
20191101,臨海,7465,6.57,33.65
20191101,觀音,3320,7.29,26.45
20191102,土城,4245,6.62,25.43
20191102,大甲幼獅,10431,7.42,24.75
20191102,大武崙,1919,6.52,23.70
20191102,大社,6198,7.07,32.06
20191102,大發,9806,7.16,34.09
20191102,大園,4698,7.05,27.38
20191102,中壢,4112,7.01,28.95
20191102,內埔,2273,7.23,28.58
20191102,斗六,2692,7.38,28.57
20191102,台中,1707,7.44,26.99
20191102,台南科技,8067,7.02,28.68
20191102,平鎮,2763,7.27,28.70
20191102,民雄,4360,7.04,32.87
20191102,永安,6042,6.78,30.71
20191102,永康,2644,7.27,31.47
20191102,全興,2158,7.68,30.71
20191102,安平,1538,7.54,29.46
20191102,竹圍子,3904,7.17,29.43
20191102,官田,4978,7.00,27.55
